countyfips,countyname,age,netMigration,geonum
033,Dolores,48,6.47,108033
033,Dolores,49,10.84,108033
033,Dolores,50,8.75,108033
033,Dolores,51,17.19,108033
033,Dolores,52,6.02,108033
033,Dolores,53,12.19,108033
033,Dolores,54,6.76,108033
033,Dolores,55,20.4,108033
033,Dolores,56,1.74,108033
033,Dolores,57,-1.35,108033
033,Dolores,58,11.49,108033
033,Dolores,59,15.79,108033
033,Dolores,60,25.23,108033
033,Dolores,61,17.22,108033
033,Dolores,62,11.85,108033
033,Dolores,63,18.22,108033
033,Dolores,64,14.84,108033
033,Dolores,65,20.87,108033
033,Dolores,66,13.39,108033
033,Dolores,67,20.22,108033
033,Dolores,68,20.45,108033
033,Dolores,69,19.56,108033
033,Dolores,70,19.45,108033
033,Dolores,71,16.35,108033
033,Dolores,72,18.91,108033
033,Dolores,73,13.62,108033
033,Dolores,74,19.6,108033
033,Dolores,75,12.42,108033
033,Dolores,76,18.08,108033
033,Dolores,77,9.83,108033
033,Dolores,78,18.09,108033
033,Dolores,79,14.67,108033
033,Dolores,80,10.89,108033
033,Dolores,81,11.6,108033
033,Dolores,82,13.47,108033
033,Dolores,83,14.79,108033
033,Dolores,84,9.19,108033
033,Dolores,85,18.19,108033
033,Dolores,86,11.49,108033
033,Dolores,87,5.22,108033
033,Dolores,88,18.02,108033
033,Dolores,89,13.9,108033
033,Dolores,90,73.16,108033
035,Douglas,0,90.24,108035
035,Douglas,1,281.12,108035
035,Douglas,2,352.34,108035
035,Douglas,3,524.08,108035
035,Douglas,4,767.61,108035
035,Douglas,5,925.94,108035
035,Douglas,6,1399.83,108035
035,Douglas,7,1407.01,108035
035,Douglas,8,1582.95,108035
035,Douglas,9,1836.15,108035
035,Douglas,10,2038.96,108035
035,Douglas,11,1614.55,108035
035,Douglas,12,1534.57,108035
035,Douglas,13,1393.39,108035
035,Douglas,14,1267.92,108035
035,Douglas,15,1297.34,108035
035,Douglas,16,1092.43,108035
035,Douglas,17,922.99,108035
035,Douglas,18,170.76,108035
035,Douglas,19,-893.36,108035
035,Douglas,20,-1279.3,108035
035,Douglas,21,-1253.61,108035
035,Douglas,22,-1085.2,108035
035,Douglas,23,-683.99,108035
035,Douglas,24,-378.76,108035
035,Douglas,25,-316.29,108035
035,Douglas,26,150.58,108035
035,Douglas,27,503.68,108035
035,Douglas,28,1298.28,108035
035,Douglas,29,2022.93,108035
035,Douglas,30,2455.06,108035
035,Douglas,31,2621.17,108035
035,Douglas,32,2873.82,108035
035,Douglas,33,2801.73,108035
035,Douglas,34,2655.58,108035
035,Douglas,35,2711.58,108035
035,Douglas,36,2681.15,108035
035,Douglas,37,2519.3,108035
035,Douglas,38,2470.42,108035
035,Douglas,39,2488.77,108035
035,Douglas,40,2448.27,108035
035,Douglas,41,2193.92,108035
035,Douglas,42,1992.17,108035
035,Douglas,43,1611.58,108035
035,Douglas,44,1465.36,108035
035,Douglas,45,1284.7,108035
035,Douglas,46,1164.47,108035
035,Douglas,47,1112.08,108035
035,Douglas,48,979.29,108035
035,Douglas,49,929.4,108035
035,Douglas,50,860.72,108035
035,Douglas,51,742.75,108035
035,Douglas,52,636.32,108035
035,Douglas,53,734.05,108035
035,Douglas,54,659.76,108035
035,Douglas,55,610.62,108035
035,Douglas,56,516.34,108035
035,Douglas,57,498.8,108035
035,Douglas,58,540.78,108035
035,Douglas,59,433.19,108035
035,Douglas,60,379.65,108035
035,Douglas,61,453.11,108035
035,Douglas,62,399.03,108035
035,Douglas,63,461.84,108035
035,Douglas,64,438.82,108035
035,Douglas,65,291.43,108035
035,Douglas,66,249.36,108035
035,Douglas,67,289.99,108035
035,Douglas,68,324.99,108035
035,Douglas,69,285.8,108035
035,Douglas,70,274.1,108035
035,Douglas,71,210.16,108035
035,Douglas,72,203.41,108035
035,Douglas,73,197.33,108035
035,Douglas,74,234.73,108035
035,Douglas,75,203.89,108035
035,Douglas,76,170.96,108035
035,Douglas,77,145.09,108035
035,Douglas,78,164.8,108035
035,Douglas,79,169.43,108035
035,Douglas,80,156.52,108035
035,Douglas,81,165.8,108035
035,Douglas,82,154.64,108035
035,Douglas,83,165.85,108035
035,Douglas,84,130.53,108035
035,Douglas,85,165.44,108035
035,Douglas,86,178.45,108035
035,Douglas,87,138.42,108035
035,Douglas,88,135.77,108035
035,Douglas,89,136.15,108035
035,Douglas,90,818.86,108035
037,Eagle,0,-15.74,108037
037,Eagle,1,-72.58,108037
037,Eagle,2,-69.15,108037
037,Eagle,3,-86.22,108037
037,Eagle,4,-47.53,108037
037,Eagle,5,12.41,108037
037,Eagle,6,-11.61,108037
037,Eagle,7,-20.63,108037
037,Eagle,8,-27.64,108037
037,Eagle,9,-50.91,108037
037,Eagle,10,-15.4,108037
037,Eagle,11,96.23,108037
037,Eagle,12,53.91,108037
037,Eagle,13,85,108037
037,Eagle,14,117.67,108037
037,Eagle,15,41.58,108037
037,Eagle,16,70.61,108037
037,Eagle,17,48.96,108037
037,Eagle,18,7.6,108037
037,Eagle,19,-132.49,108037
037,Eagle,20,-91.94,108037
037,Eagle,21,-1.55,108037
037,Eagle,22,88.16,108037
037,Eagle,23,335.22,108037
037,Eagle,24,400.15,108037
037,Eagle,25,508.36,108037
037,Eagle,26,523.83,108037
037,Eagle,27,488.56,108037
037,Eagle,28,568.96,108037
037,Eagle,29,625.72,108037
037,Eagle,30,526.21,108037
037,Eagle,31,234.7,108037
037,Eagle,32,166.93,108037
037,Eagle,33,-10.25,108037
037,Eagle,34,-58.39,108037
037,Eagle,35,-165.94,108037
037,Eagle,36,-52.06,108037
037,Eagle,37,-125.22,108037
037,Eagle,38,-125.43,108037
037,Eagle,39,-20.96,108037
037,Eagle,40,-137.64,108037
037,Eagle,41,-51.22,108037
037,Eagle,42,-62.18,108037
037,Eagle,43,41.32,108037
037,Eagle,44,-43.64,108037
037,Eagle,45,-19.24,108037
037,Eagle,46,12.7,108037
037,Eagle,47,-1.61,108037
037,Eagle,48,-83.91,108037
037,Eagle,49,-19.73,108037
037,Eagle,50,-68.6,108037
037,Eagle,51,-36.57,108037
037,Eagle,52,-43.03,108037
037,Eagle,53,-4.6,108037
037,Eagle,54,-14.7,108037
037,Eagle,55,-65.2,108037
037,Eagle,56,-92.78,108037
037,Eagle,57,4.9,108037
037,Eagle,58,-5.66,108037
037,Eagle,59,-64.42,108037
037,Eagle,60,-69.04,108037
037,Eagle,61,14.87,108037
037,Eagle,62,2.01,108037
037,Eagle,63,28.75,108037
037,Eagle,64,68.88,108037
037,Eagle,65,1.03,108037
037,Eagle,66,1.62,108037
037,Eagle,67,25.34,108037
037,Eagle,68,28.01,108037
037,Eagle,69,-12.28,108037
037,Eagle,70,-29.34,108037
037,Eagle,71,-24.64,108037
037,Eagle,72,-16.32,108037
037,Eagle,73,-18.32,108037
037,Eagle,74,-16.36,108037
037,Eagle,75,-19.27,108037
037,Eagle,76,6.89,108037
037,Eagle,77,-19.99,108037
037,Eagle,78,-16.46,108037
037,Eagle,79,-2.13,108037
037,Eagle,80,-7.53,108037
037,Eagle,81,-5.61,108037
037,Eagle,82,-2.19,108037
037,Eagle,83,-2.59,108037
037,Eagle,84,9.23,108037
037,Eagle,85,-6.55,108037
037,Eagle,86,3.39,108037
037,Eagle,87,1.5,108037
037,Eagle,88,6.85,108037
037,Eagle,89,-0.69,108037
037,Eagle,90,58.71,108037
039,Elbert,0,20.25,108039
039,Elbert,1,50.89,108039
039,Elbert,2,51.61,108039
039,Elbert,3,36.09,108039
039,Elbert,4,73.57,108039
039,Elbert,5,80.06,108039
039,Elbert,6,97.05,108039
039,Elbert,7,107.79,108039
039,Elbert,8,110.03,108039
039,Elbert,9,113.03,108039
039,Elbert,10,135.14,108039
039,Elbert,11,129.31,108039
039,Elbert,12,105.36,108039
039,Elbert,13,96.7,108039
039,Elbert,14,130.55,108039
039,Elbert,15,109.84,108039
039,Elbert,16,94.91,108039
039,Elbert,17,97.34,108039
039,Elbert,18,-32.26,108039
039,Elbert,19,-118.16,108039
039,Elbert,20,-199.71,108039
039,Elbert,21,-218.3,108039
039,Elbert,22,-219.6,108039
039,Elbert,23,-253.22,108039
039,Elbert,24,-199.83,108039
039,Elbert,25,-258.11,108039
039,Elbert,26,-233.93,108039
039,Elbert,27,-202.6,108039
039,Elbert,28,-103.37,108039
039,Elbert,29,-14.33,108039
039,Elbert,30,13.78,108039
039,Elbert,31,45.91,108039
039,Elbert,32,98.35,108039
039,Elbert,33,92.18,108039
039,Elbert,34,95.39,108039
039,Elbert,35,87.58,108039
039,Elbert,36,123.65,108039
039,Elbert,37,139.91,108039
039,Elbert,38,117.27,108039
039,Elbert,39,138.21,108039
039,Elbert,40,127.03,108039
039,Elbert,41,171.53,108039
039,Elbert,42,153.5,108039
039,Elbert,43,168.65,108039
039,Elbert,44,116.49,108039
039,Elbert,45,118.86,108039
039,Elbert,46,161.18,108039
039,Elbert,47,48.75,108039
039,Elbert,48,84.28,108039
039,Elbert,49,79.4,108039
039,Elbert,50,-3.72,108039
039,Elbert,51,68.4,108039
039,Elbert,52,45.04,108039
039,Elbert,53,42.36,108039
039,Elbert,54,62.75,108039
039,Elbert,55,39.21,108039
039,Elbert,56,71.76,108039
039,Elbert,57,81.9,108039
039,Elbert,58,50.88,108039
039,Elbert,59,50.38,108039
039,Elbert,60,50.97,108039
039,Elbert,61,32.54,108039
039,Elbert,62,-2.84,108039
039,Elbert,63,64.27,108039
039,Elbert,64,83.62,108039
039,Elbert,65,23.39,108039
039,Elbert,66,28.54,108039
039,Elbert,67,41,108039
039,Elbert,68,20.69,108039
039,Elbert,69,14.58,108039
039,Elbert,70,3.02,108039
039,Elbert,71,15.26,108039
039,Elbert,72,22.73,108039
039,Elbert,73,16.89,108039
039,Elbert,74,24.02,108039
039,Elbert,75,-3.04,108039
039,Elbert,76,2.23,108039
039,Elbert,77,10.44,108039
039,Elbert,78,13.06,108039
039,Elbert,79,11.89,108039
039,Elbert,80,-1.46,108039
039,Elbert,81,11.73,108039
039,Elbert,82,8.61,108039
039,Elbert,83,12.41,108039
039,Elbert,84,12.73,108039
039,Elbert,85,13.42,108039
039,Elbert,86,7.12,108039
039,Elbert,87,12.47,108039
039,Elbert,88,19.07,108039
039,Elbert,89,22.85,108039
039,Elbert,90,124.52,108039
041,El Paso,0,-209.24,108041
041,El Paso,1,330.98,108041
041,El Paso,2,201.12,108041
041,El Paso,3,367.6,108041
041,El Paso,4,663.48,108041
041,El Paso,5,544.8,108041
041,El Paso,6,939.6,108041
041,El Paso,7,697.57,108041
041,El Paso,8,352.35,108041
041,El Paso,9,837.38,108041
041,El Paso,10,1279.66,108041
041,El Paso,11,1372.52,108041
041,El Paso,12,1385.04,108041
041,El Paso,13,1216.73,108041
041,El Paso,14,1175.66,108041
041,El Paso,15,1329.61,108041
041,El Paso,16,1306.58,108041
041,El Paso,17,1076.63,108041
041,El Paso,18,1193.57,108041
041,El Paso,19,1223.81,108041
041,El Paso,20,1640.74,108041
041,El Paso,21,1865.17,108041
041,El Paso,22,1877.02,108041
041,El Paso,23,1674.76,108041
041,El Paso,24,2000.43,108041
041,El Paso,25,1775.1,108041
041,El Paso,26,1864.34,108041
041,El Paso,27,1922.52,108041
041,El Paso,28,1723.69,108041
041,El Paso,29,1357.92,108041
041,El Paso,30,798.51,108041
041,El Paso,31,557.47,108041
041,El Paso,32,599.1,108041
041,El Paso,33,779.07,108041
041,El Paso,34,493.01,108041
041,El Paso,35,360.94,108041
041,El Paso,36,600.35,108041
041,El Paso,37,454.73,108041
041,El Paso,38,536.35,108041
041,El Paso,39,458,108041
041,El Paso,40,511.25,108041
041,El Paso,41,739.1,108041
041,El Paso,42,799.05,108041
041,El Paso,43,752.7,108041
041,El Paso,44,500.39,108041
041,El Paso,45,85.63,108041
041,El Paso,46,403.63,108041
041,El Paso,47,505.05,108041
041,El Paso,48,251.02,108041
041,El Paso,49,447.39,108041
041,El Paso,50,386.7,108041
041,El Paso,51,528.68,108041
041,El Paso,52,149.51,108041
041,El Paso,53,177.33,108041
041,El Paso,54,340.7,108041
041,El Paso,55,1.62,108041
041,El Paso,56,339.12,108041
041,El Paso,57,210.4,108041
041,El Paso,58,283.19,108041
041,El Paso,59,126.67,108041
041,El Paso,60,-56.81,108041
041,El Paso,61,115.85,108041
041,El Paso,62,63.67,108041
041,El Paso,63,83.5,108041
041,El Paso,64,686.76,108041
041,El Paso,65,76.12,108041
041,El Paso,66,123.95,108041
041,El Paso,67,203.72,108041
041,El Paso,68,261.07,108041
041,El Paso,69,261.49,108041
041,El Paso,70,205.71,108041
041,El Paso,71,207.85,108041
041,El Paso,72,194.17,108041
041,El Paso,73,90.21,108041
041,El Paso,74,107.09,108041
041,El Paso,75,104.13,108041
041,El Paso,76,108.99,108041
041,El Paso,77,32.15,108041
041,El Paso,78,103.56,108041
041,El Paso,79,6.68,108041
041,El Paso,80,159.37,108041
041,El Paso,81,86.55,108041
041,El Paso,82,240.49,108041
041,El Paso,83,96.76,108041
041,El Paso,84,118.94,108041
041,El Paso,85,90.14,108041
041,El Paso,86,27.11,108041
041,El Paso,87,190.27,108041
041,El Paso,88,-75.02,108041
041,El Paso,89,108.04,108041
041,El Paso,90,983.25,108041
043,Fremont,0,-7.25,108043
043,Fremont,1,-2.05,108043
043,Fremont,2,15.05,108043
043,Fremont,3,36.66,108043
043,Fremont,4,21.55,108043
043,Fremont,5,31.71,108043
043,Fremont,6,44.4,108043
043,Fremont,7,31.12,108043
043,Fremont,8,50.59,108043
043,Fremont,9,22.56,108043
043,Fremont,10,29.31,108043
043,Fremont,11,81.64,108043
043,Fremont,12,50.13,108043
043,Fremont,13,24.27,108043
043,Fremont,14,3.04,108043
043,Fremont,15,-1.58,108043
043,Fremont,16,59.46,108043
043,Fremont,17,-2.79,108043
043,Fremont,18,-24.22,108043
043,Fremont,19,-112.34,108043
043,Fremont,20,-124.64,108043
043,Fremont,21,-82.13,108043
043,Fremont,22,-94.39,108043
043,Fremont,23,-52.32,108043
043,Fremont,24,-23.93,108043
043,Fremont,25,15.98,108043
043,Fremont,26,51.66,108043
043,Fremont,27,123.26,108043
043,Fremont,28,217.1,108043
043,Fremont,29,322.49,108043
043,Fremont,30,304.48,108043
043,Fremont,31,166.76,108043
043,Fremont,32,183.85,108043
043,Fremont,33,94.92,108043
043,Fremont,34,17.9,108043
043,Fremont,35,-27.45,108043
043,Fremont,36,16.31,108043
043,Fremont,37,3.92,108043
043,Fremont,38,-62.19,108043
043,Fremont,39,-45.36,108043
043,Fremont,40,-62.59,108043
043,Fremont,41,-69.15,108043
043,Fremont,42,31.79,108043
043,Fremont,43,-65.11,108043
043,Fremont,44,-70.44,108043
043,Fremont,45,-16.68,108043
043,Fremont,46,-52.73,108043
043,Fremont,47,-117.58,108043
043,Fremont,48,-108.26,108043
043,Fremont,49,-73.8,108043
043,Fremont,50,-88.02,108043
043,Fremont,51,-46.13,108043
043,Fremont,52,-67.6,108043
043,Fremont,53,-49.07,108043
043,Fremont,54,-39.28,108043
043,Fremont,55,-10.7,108043
043,Fremont,56,41.38,108043
043,Fremont,57,24.36,108043
043,Fremont,58,35.84,108043
043,Fremont,59,34.91,108043
043,Fremont,60,75.6,108043
043,Fremont,61,73.3,108043
043,Fremont,62,70.75,108043
043,Fremont,63,116.73,108043
043,Fremont,64,132.13,108043
043,Fremont,65,62.57,108043
043,Fremont,66,161.87,108043
043,Fremont,67,119.36,108043
043,Fremont,68,88.91,108043
043,Fremont,69,116.06,108043
043,Fremont,70,97.79,108043
043,Fremont,71,111.01,108043
043,Fremont,72,50.2,108043
043,Fremont,73,23.43,108043
043,Fremont,74,34.3,108043
043,Fremont,75,19.62,108043
043,Fremont,76,24.18,108043
043,Fremont,77,12.88,108043
043,Fremont,78,2.6,108043
043,Fremont,79,6.59,108043
043,Fremont,80,10.52,108043
043,Fremont,81,3.52,108043
043,Fremont,82,64.96,108043
043,Fremont,83,19.39,108043
043,Fremont,84,21.99,108043
043,Fremont,85,-11.75,108043
043,Fremont,86,-12.97,108043
043,Fremont,87,7.23,108043
043,Fremont,88,6.71,108043
043,Fremont,89,9.27,108043
043,Fremont,90,71.47,108043
045,Garfield,0,-18.25,108045
045,Garfield,1,-83.39,108045
045,Garfield,2,-63.72,108045
045,Garfield,3,-54.05,108045
045,Garfield,4,-0.62,108045
045,Garfield,5,39.57,108045
045,Garfield,6,82.29,108045
045,Garfield,7,40.77,108045
045,Garfield,8,37.5,108045
045,Garfield,9,119.99,108045
045,Garfield,10,194.91,108045
045,Garfield,11,202.97,108045
045,Garfield,12,158.78,108045
045,Garfield,13,191.44,108045
045,Garfield,14,106.96,108045
045,Garfield,15,173.82,108045
045,Garfield,16,163.83,108045
045,Garfield,17,193.87,108045
045,Garfield,18,52.12,108045
045,Garfield,19,17.31,108045
045,Garfield,20,-30.13,108045
045,Garfield,21,-10.17,108045
045,Garfield,22,-21.95,108045
045,Garfield,23,72.01,108045
045,Garfield,24,90.04,108045
045,Garfield,25,148.12,108045
045,Garfield,26,183.72,108045
045,Garfield,27,213.29,108045
045,Garfield,28,328.12,108045
045,Garfield,29,347.81,108045
045,Garfield,30,368.42,108045
045,Garfield,31,382.43,108045
045,Garfield,32,338.65,108045
045,Garfield,33,281.69,108045
045,Garfield,34,215.53,108045
045,Garfield,35,293.06,108045
045,Garfield,36,207.91,108045
045,Garfield,37,171.97,108045
045,Garfield,38,151.32,108045
045,Garfield,39,163.15,108045
045,Garfield,40,124.01,108045
045,Garfield,41,217.78,108045
045,Garfield,42,170.75,108045
045,Garfield,43,122.39,108045
045,Garfield,44,93.11,108045
045,Garfield,45,100.31,108045
045,Garfield,46,121.1,108045
045,Garfield,47,118.44,108045
045,Garfield,48,105.79,108045
045,Garfield,49,82.66,108045
045,Garfield,50,65.21,108045
045,Garfield,51,45.88,108045
045,Garfield,52,18.61,108045
045,Garfield,53,39.12,108045
045,Garfield,54,83.92,108045
045,Garfield,55,48.62,108045
045,Garfield,56,40.49,108045
045,Garfield,57,81.09,108045
045,Garfield,58,122.14,108045
045,Garfield,59,8.16,108045
045,Garfield,60,12.18,108045
045,Garfield,61,6.71,108045
045,Garfield,62,7.54,108045
045,Garfield,63,6.82,108045
045,Garfield,64,62.84,108045
045,Garfield,65,7.28,108045
045,Garfield,66,11.48,108045
045,Garfield,67,-8.19,108045
045,Garfield,68,-32.81,108045
045,Garfield,69,-29.69,108045
045,Garfield,70,-35.34,108045
045,Garfield,71,16.44,108045
045,Garfield,72,-5.96,108045
045,Garfield,73,0.01,108045
045,Garfield,74,-9.03,108045
045,Garfield,75,-26.54,108045
045,Garfield,76,-20.23,108045
045,Garfield,77,-29.65,108045
045,Garfield,78,-18.5,108045
045,Garfield,79,-19.3,108045
045,Garfield,80,-40.15,108045
045,Garfield,81,-38.18,108045
045,Garfield,82,-8.9,108045
045,Garfield,83,-1.18,108045
045,Garfield,84,-16.58,108045
045,Garfield,85,-14.18,108045
045,Garfield,86,-5.38,108045
045,Garfield,87,2.78,108045
045,Garfield,88,-1.18,108045
045,Garfield,89,8.35,108045
045,Garfield,90,165.68,108045
047,Gilpin,0,5.74,108047
047,Gilpin,1,13.58,108047
047,Gilpin,2,4.83,108047
047,Gilpin,3,3.08,108047
047,Gilpin,4,-15.67,108047
047,Gilpin,5,1.82,108047
047,Gilpin,6,7.82,108047
047,Gilpin,7,5.57,108047
047,Gilpin,8,-12.17,108047
047,Gilpin,9,9.57,108047
047,Gilpin,10,-13.14,108047
047,Gilpin,11,6.96,108047
047,Gilpin,12,-0.82,108047
047,Gilpin,13,0.11,108047
047,Gilpin,14,-11.68,108047
047,Gilpin,15,4.54,108047
047,Gilpin,16,-2.02,108047
047,Gilpin,17,0.43,108047
047,Gilpin,18,-4.35,108047
047,Gilpin,19,-20.65,108047
047,Gilpin,20,-31.22,108047
047,Gilpin,21,-28.04,108047
047,Gilpin,22,-31.44,108047
047,Gilpin,23,-19.82,108047
047,Gilpin,24,-12.63,108047
047,Gilpin,25,-23.21,108047
047,Gilpin,26,-13.97,108047
047,Gilpin,27,-3.9,108047
047,Gilpin,28,9.39,108047
047,Gilpin,29,22.41,108047
047,Gilpin,30,45.13,108047
047,Gilpin,31,22.3,108047
047,Gilpin,32,30.56,108047
047,Gilpin,33,39.57,108047
047,Gilpin,34,37.09,108047
047,Gilpin,35,37.05,108047
047,Gilpin,36,34.55,108047
047,Gilpin,37,33.12,108047
047,Gilpin,38,2.55,108047
047,Gilpin,39,10.96,108047
047,Gilpin,40,-2.43,108047
047,Gilpin,41,8.47,108047
047,Gilpin,42,18.38,108047
047,Gilpin,43,7,108047
047,Gilpin,44,21.62,108047
047,Gilpin,45,26.78,108047
047,Gilpin,46,27.46,108047
047,Gilpin,47,12.35,108047
047,Gilpin,48,28.09,108047
047,Gilpin,49,30.85,108047
047,Gilpin,50,49.72,108047
047,Gilpin,51,33.18,108047
047,Gilpin,52,19.91,108047
047,Gilpin,53,59.79,108047
047,Gilpin,54,42.28,108047
047,Gilpin,55,20.45,108047
047,Gilpin,56,27.75,108047
047,Gilpin,57,15.35,108047
047,Gilpin,58,30.17,108047
047,Gilpin,59,26.11,108047
047,Gilpin,60,23.84,108047
047,Gilpin,61,36.62,108047
047,Gilpin,62,26.2,108047
047,Gilpin,63,14.53,108047
047,Gilpin,64,35.66,108047
047,Gilpin,65,10.99,108047
047,Gilpin,66,7.66,108047
047,Gilpin,67,20.65,108047
047,Gilpin,68,21.96,108047
047,Gilpin,69,25.65,108047
047,Gilpin,70,5.08,108047
047,Gilpin,71,7.28,108047
047,Gilpin,72,21.52,108047
047,Gilpin,73,17.31,108047
047,Gilpin,74,21.9,108047
047,Gilpin,75,5.76,108047
047,Gilpin,76,8,108047
047,Gilpin,77,12.97,108047
047,Gilpin,78,14.1,108047
047,Gilpin,79,13.55,108047
047,Gilpin,80,11.81,108047
047,Gilpin,81,13.57,108047
047,Gilpin,82,8.06,108047
047,Gilpin,83,13.4,108047
047,Gilpin,84,6.64,108047
047,Gilpin,85,3.44,108047
047,Gilpin,86,19.37,108047
047,Gilpin,87,14.73,108047
047,Gilpin,88,12.33,108047
047,Gilpin,89,18.01,108047
047,Gilpin,90,84.85,108047
049,Grand,0,6.49,108049
049,Grand,1,33.48,108049
049,Grand,2,25.43,108049
049,Grand,3,-1.1,108049
049,Grand,4,31.85,108049
049,Grand,5,21.07,108049
049,Grand,6,42.55,108049
049,Grand,7,16.79,108049
049,Grand,8,8.78,108049
049,Grand,9,23.27,108049
049,Grand,10,37.32,108049
049,Grand,11,30.01,108049
049,Grand,12,21.37,108049
049,Grand,13,23.83,108049
049,Grand,14,20.44,108049
049,Grand,15,30.04,108049
049,Grand,16,41.76,108049
049,Grand,17,21.55,108049
049,Grand,18,24.33,108049
049,Grand,19,-3.97,108049
049,Grand,20,-20.03,108049
049,Grand,21,-10.92,108049
049,Grand,22,-30.71,108049
049,Grand,23,18.73,108049
049,Grand,24,41.89,108049
049,Grand,25,49.89,108049
049,Grand,26,39.61,108049
049,Grand,27,48.91,108049
049,Grand,28,75.32,108049
049,Grand,29,90.96,108049
049,Grand,30,107.11,108049
049,Grand,31,74.8,108049
049,Grand,32,26.94,108049
049,Grand,33,-35.42,108049
049,Grand,34,47.79,108049
049,Grand,35,6.37,108049
049,Grand,36,11.61,108049
049,Grand,37,-2.69,108049
049,Grand,38,39.42,108049
049,Grand,39,7.22,108049
049,Grand,40,27.98,108049
049,Grand,41,40.12,108049
049,Grand,42,10.67,108049
049,Grand,43,38.97,108049
049,Grand,44,15.21,108049
049,Grand,45,24.75,108049
049,Grand,46,45.57,108049
049,Grand,47,74.1,108049
049,Grand,48,36.83,108049
049,Grand,49,67.24,108049
049,Grand,50,56.87,108049
049,Grand,51,66.72,108049
049,Grand,52,66.32,108049
049,Grand,53,29.02,108049
049,Grand,54,75.07,108049
049,Grand,55,62.58,108049
049,Grand,56,57.02,108049
049,Grand,57,32.1,108049
049,Grand,58,6.94,108049
049,Grand,59,1.12,108049
049,Grand,60,49.91,108049
049,Grand,61,47.21,108049
049,Grand,62,41.16,108049
049,Grand,63,3.33,108049
049,Grand,64,40.35,108049
049,Grand,65,23.22,108049
049,Grand,66,2.73,108049
049,Grand,67,45.87,108049
049,Grand,68,31.32,108049
049,Grand,69,20.26,108049
049,Grand,70,-3.02,108049
049,Grand,71,-12.07,108049
049,Grand,72,15.8,108049
049,Grand,73,-3.33,108049
049,Grand,74,0.72,108049
049,Grand,75,-1.24,108049
049,Grand,76,-5,108049
049,Grand,77,14.16,108049
049,Grand,78,5.6,108049
049,Grand,79,0.27,108049
049,Grand,80,-23.2,108049
049,Grand,81,-2.63,108049
049,Grand,82,-8.01,108049
049,Grand,83,0.74,108049
049,Grand,84,2.86,108049
049,Grand,85,9.07,108049
049,Grand,86,13.65,108049
049,Grand,87,9,108049
049,Grand,88,9.94,108049
049,Grand,89,-1.79,108049
049,Grand,90,83.51,108049
051,Gunnison,0,-1.5,108051
051,Gunnison,1,-23.19,108051
051,Gunnison,2,-9.69,108051
051,Gunnison,3,-18.43,108051
051,Gunnison,4,13.07,108051
051,Gunnison,5,-0.67,108051
051,Gunnison,6,14.83,108051
051,Gunnison,7,0.33,108051
051,Gunnison,8,-6.41,108051
051,Gunnison,9,-1.16,108051
051,Gunnison,10,29.02,108051
051,Gunnison,11,18.26,108051
051,Gunnison,12,23.75,108051
051,Gunnison,13,29.51,108051
051,Gunnison,14,25.66,108051
051,Gunnison,15,35.87,108051
051,Gunnison,16,19.41,108051
051,Gunnison,17,0.7,108051
051,Gunnison,18,90.06,108051
051,Gunnison,19,273.61,108051
051,Gunnison,20,329.48,108051
051,Gunnison,21,295.27,108051
051,Gunnison,22,282.94,108051
051,Gunnison,23,209.49,108051
051,Gunnison,24,149.57,108051
051,Gunnison,25,143.5,108051
051,Gunnison,26,139.69,108051
051,Gunnison,27,96.03,108051
051,Gunnison,28,-32.84,108051
051,Gunnison,29,-227.14,108051
051,Gunnison,30,-305.2,108051
051,Gunnison,31,-241.22,108051
051,Gunnison,32,-199.76,108051
051,Gunnison,33,-159.37,108051
051,Gunnison,34,-82.57,108051
051,Gunnison,35,-74.9,108051
051,Gunnison,36,-69.97,108051
051,Gunnison,37,-85.21,108051
051,Gunnison,38,-21.15,108051
051,Gunnison,39,-46.25,108051
051,Gunnison,40,-36.67,108051
051,Gunnison,41,-2.15,108051
051,Gunnison,42,-19.23,108051
051,Gunnison,43,34.46,108051
051,Gunnison,44,25.77,108051
051,Gunnison,45,17.23,108051
051,Gunnison,46,9.36,108051
051,Gunnison,47,35.46,108051
051,Gunnison,48,23.26,108051
051,Gunnison,49,18.77,108051
051,Gunnison,50,20.74,108051
051,Gunnison,51,33.69,108051
051,Gunnison,52,30.84,108051
051,Gunnison,53,14.65,108051
051,Gunnison,54,24.96,108051
051,Gunnison,55,2.98,108051
051,Gunnison,56,22.88,108051
051,Gunnison,57,19.72,108051
051,Gunnison,58,10.62,108051
051,Gunnison,59,9.71,108051
051,Gunnison,60,41.68,108051
051,Gunnison,61,8.76,108051
051,Gunnison,62,0.63,108051
051,Gunnison,63,55.69,108051
051,Gunnison,64,41.46,108051
051,Gunnison,65,47.22,108051
051,Gunnison,66,4.47,108051
051,Gunnison,67,18.71,108051
051,Gunnison,68,27.81,108051
051,Gunnison,69,40.29,108051
051,Gunnison,70,20.15,108051
051,Gunnison,71,18.77,108051
051,Gunnison,72,-0.77,108051
051,Gunnison,73,3.38,108051
051,Gunnison,74,7.68,108051
051,Gunnison,75,-5.36,108051
051,Gunnison,76,14.33,108051
051,Gunnison,77,-7.58,108051
051,Gunnison,78,-3.13,108051
051,Gunnison,79,6.82,108051
051,Gunnison,80,-13.03,108051
051,Gunnison,81,5.03,108051
